stdout            | warning | The default linear solver fails, the fallback solver with total pivoting is started at time 0.000000. That might raise performance issues, for more information use -lv LOG_LS.
stdout            | info    | Wheel1.Contact1.InPortB.a[1] = -0.02
stdout            | info    | Wheel1.Contact1.InPortB.a[2] = 5.84199e-13
stdout            | info    | Wheel1.Contact1.InPortB.a[3] = 0.0353553
stdout            | info    | Wheel1.Contact1.InPortB.r[1] = 2
stdout            | info    | Wheel1.Contact1.InPortB.r[2] = 1
stdout            | info    | Wheel1.Contact1.InPortB.r[3] = 0.707107
stdout            | info    | Wheel1.Contact1.InPortB.v[1] = -0.0707107
stdout            | info    | Wheel1.Contact1.InPortB.v[2] = -0.282843
stdout            | info    | Wheel1.Contact1.InPortB.v[3] = -0.2
stdout            | info    | Wheel1.Contact1.OutPortA.F[1] = -0
stdout            | info    | Wheel1.Contact1.OutPortA.F[2] = -0
stdout            | info    | Wheel1.Contact1.OutPortA.F[3] = -0
stdout            | info    | Wheel1.Contact1.OutPortA.P[1] = 2
stdout            | info    | Wheel1.Contact1.OutPortA.P[2] = 0
stdout            | info    | Wheel1.Contact1.OutPortA.P[3] = 0.707107
stdout            | info    | Wheel1.Contact1.OutPortB.P[1] = 2
stdout            | info    | Wheel1.Contact1.OutPortB.P[2] = -0.308724
stdout            | info    | Wheel1.Contact1.OutPortB.P[3] = 0.707107
stdout            | info    | Wheel1.Contact1.n1k[1] = 1
stdout            | info    | Wheel1.Contact1.n1k[2] = 0
stdout            | info    | Wheel1.Contact1.n1k[3] = 2.22045e-16
stdout            | info    | Wheel1.Contact1.rA[1] = 2
stdout            | info    | Wheel1.Contact1.rA[3] = 0.707107
stdout            | info    | Wheel1.Contact1.vB[1] = -0.0707107
stdout            | info    | Wheel1.Contact1.vB[2] = -0.282843
stdout            | info    | Wheel1.Contact1.vB[3] = 0.0617449
stdout            | info    | Wheel1.Contact2.InPortA.T[1,1] = 1
stdout            | info    | Wheel1.Contact2.InPortA.T[1,2] = 0
stdout            | info    | Wheel1.Contact2.InPortA.T[1,3] = 0
stdout            | info    | Wheel1.Contact2.InPortA.T[2,1] = 0
stdout            | info    | Wheel1.Contact2.InPortA.T[2,2] = 1
stdout            | info    | Wheel1.Contact2.InPortA.T[2,3] = 0
stdout            | info    | Wheel1.Contact2.InPortA.T[3,1] = 0
stdout            | info    | Wheel1.Contact2.InPortA.T[3,2] = 0
stdout            | info    | Wheel1.Contact2.InPortA.T[3,3] = 1
stdout            | info    | Wheel1.Contact2.InPortA.a[1] = 0
stdout            | info    | Wheel1.Contact2.InPortA.a[2] = 0
stdout            | info    | Wheel1.Contact2.InPortA.a[3] = 0
stdout            | info    | Wheel1.Contact2.InPortA.epsilon[1] = 0
stdout            | info    | Wheel1.Contact2.InPortA.epsilon[2] = 0
stdout            | info    | Wheel1.Contact2.InPortA.epsilon[3] = 0
stdout            | info    | Wheel1.Contact2.InPortA.omega[1] = 0
stdout            | info    | Wheel1.Contact2.InPortA.omega[2] = 0
stdout            | info    | Wheel1.Contact2.InPortA.omega[3] = 0
stdout            | info    | Wheel1.Contact2.InPortA.r[1] = 0
stdout            | info    | Wheel1.Contact2.InPortA.r[2] = 0
stdout            | info    | Wheel1.Contact2.InPortA.r[3] = 0
stdout            | info    | Wheel1.Contact2.InPortA.v[1] = 0
stdout            | info    | Wheel1.Contact2.InPortA.v[2] = 0
stdout            | info    | Wheel1.Contact2.InPortA.v[3] = 0
stdout            | info    | Wheel1.Contact2.InPortB.T[1,1] = -2.22045e-16
stdout            | info    | Wheel1.Contact2.InPortB.T[1,2] = -2.46519e-32
stdout            | info    | Wheel1.Contact2.InPortB.T[1,3] = 1
stdout            | info    | Wheel1.Contact2.InPortB.T[2,1] = 1.22465e-16
stdout            | info    | Wheel1.Contact2.InPortB.T[2,2] = -1
stdout            | info    | Wheel1.Contact2.InPortB.T[2,3] = 0
stdout            | info    | Wheel1.Contact2.InPortB.T[3,1] = 1
stdout            | info    | Wheel1.Contact2.InPortB.T[3,2] = 1.22465e-16
stdout            | info    | Wheel1.Contact2.InPortB.T[3,3] = 2.22045e-16
stdout            | info    | Wheel1.Contact2.InPortB.a[1] = -0.0482843
stdout            | info    | Wheel1.Contact2.InPortB.a[2] = -0.0282843
stdout            | info    | Wheel1.Contact2.InPortB.a[3] = -1.06151e-12
stdout            | info    | Wheel1.Contact2.InPortB.r[1] = 2
stdout            | info    | Wheel1.Contact2.InPortB.r[2] = 1.70711
stdout            | info    | Wheel1.Contact2.InPortB.r[3] = 8.65956e-17
stdout            | info    | Wheel1.Contact2.InPortB.v[1] = 2.27423e-17
stdout            | info    | Wheel1.Contact2.InPortB.v[2] = -0.141421
stdout            | info    | Wheel1.Contact2.InPortB.v[3] = -0.341421
stdout            | info    | Wheel1.Contact2.OutPortA.F[1] = -0
stdout            | info    | Wheel1.Contact2.OutPortA.F[2] = -8.55882e-17
stdout            | info    | Wheel1.Contact2.OutPortA.F[3] = -0
stdout            | info    | Wheel1.Contact2.OutPortA.P[1] = 2
stdout            | info    | Wheel1.Contact2.OutPortA.P[2] = 0
stdout            | info    | Wheel1.Contact2.OutPortA.P[3] = -1.30872
stdout            | info    | Wheel1.Contact2.OutPortB.P[1] = 2
stdout            | info    | Wheel1.Contact2.OutPortB.P[2] = 1.70711
stdout            | info    | Wheel1.Contact2.OutPortB.P[3] = -1.30872
stdout            | info    | Wheel1.Contact2.n1k[1] = 1
stdout            | info    | Wheel1.Contact2.n1k[2] = 0
stdout            | info    | Wheel1.Contact2.n1k[3] = 2.22045e-16
stdout            | info    | Wheel1.Contact2.rA[1] = 2
stdout            | info    | Wheel1.Contact2.rA[3] = -1.30872
stdout            | info    | Wheel1.Contact2.vB[1] = -0.130872
stdout            | info    | Wheel1.Contact2.vB[2] = -0.403166
stdout            | info    | Wheel1.Contact2.vB[3] = -0.341421
stdout            | info    | Wheel1.Contact3.InPortA.T[1,1] = 1
stdout            | info    | Wheel1.Contact3.InPortA.T[1,2] = 0
stdout            | info    | Wheel1.Contact3.InPortA.T[1,3] = 0
stdout            | info    | Wheel1.Contact3.InPortA.T[2,1] = 0
stdout            | info    | Wheel1.Contact3.InPortA.T[2,2] = 1
stdout            | info    | Wheel1.Contact3.InPortA.T[2,3] = 0
stdout            | info    | Wheel1.Contact3.InPortA.T[3,1] = 0
stdout            | info    | Wheel1.Contact3.InPortA.T[3,2] = 0
stdout            | info    | Wheel1.Contact3.InPortA.T[3,3] = 1
stdout            | info    | Wheel1.Contact3.InPortA.a[1] = 0
stdout            | info    | Wheel1.Contact3.InPortA.a[2] = 0
stdout            | info    | Wheel1.Contact3.InPortA.a[3] = 0
stdout            | info    | Wheel1.Contact3.InPortA.epsilon[1] = 0
stdout            | info    | Wheel1.Contact3.InPortA.epsilon[2] = 0
stdout            | info    | Wheel1.Contact3.InPortA.epsilon[3] = 0
stdout            | info    | Wheel1.Contact3.InPortA.omega[1] = 0
stdout            | info    | Wheel1.Contact3.InPortA.omega[2] = 0
stdout            | info    | Wheel1.Contact3.InPortA.omega[3] = 0
stdout            | info    | Wheel1.Contact3.InPortA.r[1] = 0
stdout            | info    | Wheel1.Contact3.InPortA.r[2] = 0
stdout            | info    | Wheel1.Contact3.InPortA.r[3] = 0
stdout            | info    | Wheel1.Contact3.InPortA.v[1] = 0
stdout            | info    | Wheel1.Contact3.InPortA.v[2] = 0
stdout            | info    | Wheel1.Contact3.InPortA.v[3] = 0
stdout            | info    | Wheel1.Contact3.InPortB.T[1,1] = 0
stdout            | info    | Wheel1.Contact3.InPortB.T[1,2] = 2.22045e-16
stdout            | info    | Wheel1.Contact3.InPortB.T[1,3] = 1
stdout            | info    | Wheel1.Contact3.InPortB.T[2,1] = -1
stdout            | info    | Wheel1.Contact3.InPortB.T[2,2] = -2.22045e-16
stdout            | info    | Wheel1.Contact3.InPortB.T[2,3] = 0
stdout            | info    | Wheel1.Contact3.InPortB.T[3,1] = 2.22045e-16
stdout            | info    | Wheel1.Contact3.InPortB.T[3,2] = -1
stdout            | info    | Wheel1.Contact3.InPortB.T[3,3] = 2.22045e-16
stdout            | info    | Wheel1.Contact3.InPortB.a[1] = -0.02
stdout            | info    | Wheel1.Contact3.InPortB.a[2] = -5.84088e-13
stdout            | info    | Wheel1.Contact3.InPortB.a[3] = -0.0353553
stdout            | info    | Wheel1.Contact3.InPortB.r[1] = 2
stdout            | info    | Wheel1.Contact3.InPortB.r[2] = 1
stdout            | info    | Wheel1.Contact3.InPortB.r[3] = -0.707107
stdout            | info    | Wheel1.Contact3.InPortB.v[1] = 0.0707107
stdout            | info    | Wheel1.Contact3.InPortB.v[2] = 0
stdout            | info    | Wheel1.Contact3.InPortB.v[3] = -0.2
stdout            | info    | Wheel1.Contact3.OutPortA.F[1] = -0
stdout            | info    | Wheel1.Contact3.OutPortA.F[2] = -0
stdout            | info    | Wheel1.Contact3.OutPortA.F[3] = -0
stdout            | info    | Wheel1.Contact3.OutPortA.P[1] = 2
stdout            | info    | Wheel1.Contact3.OutPortA.P[2] = 0
stdout            | info    | Wheel1.Contact3.OutPortA.P[3] = -0.707107
stdout            | info    | Wheel1.Contact3.OutPortB.P[1] = 2
stdout            | info    | Wheel1.Contact3.OutPortB.P[2] = -0.308724
stdout            | info    | Wheel1.Contact3.OutPortB.P[3] = -0.707107
stdout            | info    | Wheel1.Contact3.n1k[1] = 1
stdout            | info    | Wheel1.Contact3.n1k[2] = 0
stdout            | info    | Wheel1.Contact3.n1k[3] = 2.22045e-16
stdout            | info    | Wheel1.Contact3.rA[1] = 2
stdout            | info    | Wheel1.Contact3.rA[3] = -0.707107
stdout            | info    | Wheel1.Contact3.vB[1] = 0.0707107
stdout            | info    | Wheel1.Contact3.vB[2] = 6.66134e-17
stdout            | info    | Wheel1.Contact3.vB[3] = 0.0617449
stdout            | info    | Wheel1.InPortF.F[1] = -0.1
stdout            | info    | Wheel1.InPortF.F[2] = -3.33333
stdout            | info    | Wheel1.InPortF.F[3] = -2.44617e-12
stdout            | info    | Wheel1.InPortF.M[1] = -1.19562e-16
stdout            | info    | Wheel1.InPortF.M[2] = 2.82881e-12
stdout            | info    | Wheel1.InPortF.M[3] = 0.1
stdout            | info    | Wheel1.InPortF.P[1] = 2
stdout            | info    | Wheel1.InPortF.P[2] = 1
stdout            | info    | Wheel1.InPortF.P[3] = 0
stdout            | info    | Wheel1.InPortK.T[1,1] = 1
stdout            | info    | Wheel1.InPortK.T[1,2] = 0
stdout            | info    | Wheel1.InPortK.T[1,3] = 0
stdout            | info    | Wheel1.InPortK.T[2,1] = 0
stdout            | info    | Wheel1.InPortK.T[2,2] = 1
stdout            | info    | Wheel1.InPortK.T[2,3] = 0
stdout            | info    | Wheel1.InPortK.T[3,1] = 0
stdout            | info    | Wheel1.InPortK.T[3,2] = 0
stdout            | info    | Wheel1.InPortK.T[3,3] = 1
stdout            | info    | Wheel1.InPortK.a[1] = 0
stdout            | info    | Wheel1.InPortK.a[2] = 0
stdout            | info    | Wheel1.InPortK.a[3] = 0
stdout            | info    | Wheel1.InPortK.epsilon[1] = 0
stdout            | info    | Wheel1.InPortK.epsilon[2] = 0
stdout            | info    | Wheel1.InPortK.epsilon[3] = 0
stdout            | info    | Wheel1.InPortK.omega[1] = 0
stdout            | info    | Wheel1.InPortK.omega[2] = 0
stdout            | info    | Wheel1.InPortK.omega[3] = 0
stdout            | info    | Wheel1.InPortK.r[1] = 0
stdout            | info    | Wheel1.InPortK.r[2] = 0
stdout            | info    | Wheel1.InPortK.r[3] = 0
stdout            | info    | Wheel1.InPortK.v[1] = 0
stdout            | info    | Wheel1.InPortK.v[2] = 0
stdout            | info    | Wheel1.InPortK.v[3] = 0
stdout            | info    | Wheel1.Joint0.InPortA.T[1,1] = 2.22045e-16
stdout            | info    | Wheel1.Joint0.InPortA.T[1,2] = 0
stdout            | info    | Wheel1.Joint0.InPortA.T[1,3] = 1
stdout            | info    | Wheel1.Joint0.InPortA.T[2,1] = 0
stdout            | info    | Wheel1.Joint0.InPortA.T[2,2] = 1
stdout            | info    | Wheel1.Joint0.InPortA.T[2,3] = 0
stdout            | info    | Wheel1.Joint0.InPortA.T[3,1] = -1
stdout            | info    | Wheel1.Joint0.InPortA.T[3,2] = 0
stdout            | info    | Wheel1.Joint0.InPortA.T[3,3] = 2.22045e-16
stdout            | info    | Wheel1.Joint0.InPortA.a[1] = 0.00828427
stdout            | info    | Wheel1.Joint0.InPortA.a[2] = 0.0282843
stdout            | info    | Wheel1.Joint0.InPortA.a[3] = -2.22992e-12
stdout            | info    | Wheel1.Joint0.InPortA.epsilon[1] = 8.24473e-13
stdout            | info    | Wheel1.Joint0.InPortA.epsilon[2] = 7.07214e-13
stdout            | info    | Wheel1.Joint0.InPortA.epsilon[3] = 1.08384e-11
stdout            | info    | Wheel1.Joint0.InPortA.omega[1] = -0.2
stdout            | info    | Wheel1.Joint0.InPortA.omega[2] = 0.1
stdout            | info    | Wheel1.Joint0.InPortA.omega[3] = -4.44089e-17
stdout            | info    | Wheel1.Joint0.InPortA.r[1] = 2
stdout            | info    | Wheel1.Joint0.InPortA.r[2] = 0.292893
stdout            | info    | Wheel1.Joint0.InPortA.r[3] = 0
stdout            | info    | Wheel1.Joint0.InPortA.v[1] = -3.14018e-17
stdout            | info    | Wheel1.Joint0.InPortA.v[2] = -0.141421
stdout            | info    | Wheel1.Joint0.InPortA.v[3] = -0.0585786
stdout            | info    | Wheel1.Joint0.InPortB.T[1,1] = 2.22045e-16
stdout            | info    | Wheel1.Joint0.InPortB.T[1,2] = 0
stdout            | info    | Wheel1.Joint0.InPortB.T[1,3] = 1
stdout            | info    | Wheel1.Joint0.InPortB.T[2,1] = 0
stdout            | info    | Wheel1.Joint0.InPortB.T[2,2] = 1
stdout            | info    | Wheel1.Joint0.InPortB.T[2,3] = 0
stdout            | info    | Wheel1.Joint0.InPortB.T[3,1] = -1
stdout            | info    | Wheel1.Joint0.InPortB.T[3,2] = 0
stdout            | info    | Wheel1.Joint0.InPortB.T[3,3] = 2.22045e-16
stdout            | info    | Wheel1.Joint0.InPortB.a[1] = -0.02
stdout            | info    | Wheel1.Joint0.InPortB.a[2] = -8.88178e-16
stdout            | info    | Wheel1.Joint0.InPortB.a[3] = -1.64574e-12
stdout            | info    | Wheel1.Joint0.InPortB.epsilon[1] = 8.24469e-13
stdout            | info    | Wheel1.Joint0.InPortB.epsilon[2] = 7.07214e-13
stdout            | info    | Wheel1.Joint0.InPortB.epsilon[3] = 0.02
stdout            | info    | Wheel1.Joint0.InPortB.omega[1] = -0.2
stdout            | info    | Wheel1.Joint0.InPortB.omega[2] = 0.1
stdout            | info    | Wheel1.Joint0.InPortB.omega[3] = -4.44089e-17
stdout            | info    | Wheel1.Joint0.InPortB.r[1] = 2
stdout            | info    | Wheel1.Joint0.InPortB.r[2] = 1
stdout            | info    | Wheel1.Joint0.InPortB.r[3] = 0
stdout            | info    | Wheel1.Joint0.InPortB.v[1] = 0
stdout            | info    | Wheel1.Joint0.InPortB.v[2] = -0.141421
stdout            | info    | Wheel1.Joint0.InPortB.v[3] = -0.2
stdout            | info    | Wheel1.Joint0.OutPortA.F[1] = 0.00828427
stdout            | info    | Wheel1.Joint0.OutPortA.F[2] = -7.30505
stdout            | info    | Wheel1.Joint0.OutPortA.F[3] = 3.55249e-12
stdout            | info    | Wheel1.Joint0.OutPortA.M[1] = -8.6767e-13
stdout            | info    | Wheel1.Joint0.OutPortA.M[2] = 7.07214e-13
stdout            | info    | Wheel1.Joint0.OutPortA.M[3] = -7.15113e-16
stdout            | info    | Wheel1.Joint0.OutPortA.P[1] = 2
stdout            | info    | Wheel1.Joint0.OutPortA.P[2] = 0.292893
stdout            | info    | Wheel1.Joint0.OutPortA.P[3] = 0
stdout            | info    | Wheel1.Joint0.OutPortB.P[1] = 2
stdout            | info    | Wheel1.Joint0.OutPortB.P[2] = 0.292893
stdout            | info    | Wheel1.Joint0.OutPortB.P[3] = 0
stdout            | info    | Wheel1.Joint0.vB[1] = -3.14018e-17
stdout            | info    | Wheel1.Joint0.vB[2] = -0.141421
stdout            | info    | Wheel1.Joint0.vB[3] = -0.0585786
stdout            | info    | Wheel1.Joint1.InPortA.T[1,1] = 0
stdout            | info    | Wheel1.Joint1.InPortA.T[1,2] = -2.22045e-16
stdout            | info    | Wheel1.Joint1.InPortA.T[1,3] = 1
stdout            | info    | Wheel1.Joint1.InPortA.T[2,1] = 1
stdout            | info    | Wheel1.Joint1.InPortA.T[2,2] = 2.22045e-16
stdout            | info    | Wheel1.Joint1.InPortA.T[2,3] = 0
stdout            | info    | Wheel1.Joint1.InPortA.T[3,1] = -2.22045e-16
stdout            | info    | Wheel1.Joint1.InPortA.T[3,2] = 1
stdout            | info    | Wheel1.Joint1.InPortA.T[3,3] = 2.22045e-16
stdout            | info    | Wheel1.Joint1.InPortA.a[1] = -0.02
stdout            | info    | Wheel1.Joint1.InPortA.a[2] = 5.84199e-13
stdout            | info    | Wheel1.Joint1.InPortA.a[3] = 0.0353553
stdout            | info    | Wheel1.Joint1.InPortA.epsilon[1] = 8.24467e-13
stdout            | info    | Wheel1.Joint1.InPortA.epsilon[2] = 2.96536e-18
stdout            | info    | Wheel1.Joint1.InPortA.epsilon[3] = 0.02
stdout            | info    | Wheel1.Joint1.InPortA.omega[1] = -0.2
stdout            | info    | Wheel1.Joint1.InPortA.omega[2] = 0.1
stdout            | info    | Wheel1.Joint1.InPortA.omega[3] = -6.04901e-17
stdout            | info    | Wheel1.Joint1.InPortA.r[1] = 2
stdout            | info    | Wheel1.Joint1.InPortA.r[2] = 1
stdout            | info    | Wheel1.Joint1.InPortA.r[3] = 0.707107
stdout            | info    | Wheel1.Joint1.InPortA.v[1] = -0.0707107
stdout            | info    | Wheel1.Joint1.InPortA.v[2] = -0.282843
stdout            | info    | Wheel1.Joint1.InPortA.v[3] = -0.2
stdout            | info    | Wheel1.Joint1.InPortB.T[1,1] = 2.22045e-16
stdout            | info    | Wheel1.Joint1.InPortB.T[1,2] = 0
stdout            | info    | Wheel1.Joint1.InPortB.T[1,3] = 1
stdout            | info    | Wheel1.Joint1.InPortB.T[2,1] = 0
stdout            | info    | Wheel1.Joint1.InPortB.T[2,2] = 1
stdout            | info    | Wheel1.Joint1.InPortB.T[2,3] = 0
stdout            | info    | Wheel1.Joint1.InPortB.T[3,1] = -1
stdout            | info    | Wheel1.Joint1.InPortB.T[3,2] = 0
stdout            | info    | Wheel1.Joint1.InPortB.T[3,3] = 2.22045e-16
stdout            | info    | Wheel1.Joint1.InPortB.a[1] = -0.02
stdout            | info    | Wheel1.Joint1.InPortB.a[2] = -8.88178e-16
stdout            | info    | Wheel1.Joint1.InPortB.a[3] = -1.64574e-12
stdout            | info    | Wheel1.Joint1.InPortB.epsilon[1] = 8.24469e-13
stdout            | info    | Wheel1.Joint1.InPortB.epsilon[2] = 7.07214e-13
stdout            | info    | Wheel1.Joint1.InPortB.epsilon[3] = 0.02
stdout            | info    | Wheel1.Joint1.InPortB.omega[1] = -0.2
stdout            | info    | Wheel1.Joint1.InPortB.omega[2] = 0.1
stdout            | info    | Wheel1.Joint1.InPortB.omega[3] = -4.44089e-17
stdout            | info    | Wheel1.Joint1.InPortB.r[1] = 2
stdout            | info    | Wheel1.Joint1.InPortB.r[2] = 1
stdout            | info    | Wheel1.Joint1.InPortB.r[3] = 0
stdout            | info    | Wheel1.Joint1.InPortB.v[1] = 0
stdout            | info    | Wheel1.Joint1.InPortB.v[2] = -0.141421
stdout            | info    | Wheel1.Joint1.InPortB.v[3] = -0.2
stdout            | info    | Wheel1.Joint1.OutPortA.F[1] = -0.02
stdout            | info    | Wheel1.Joint1.OutPortA.F[2] = 1
stdout            | info    | Wheel1.Joint1.OutPortA.F[3] = 0.0353553
stdout            | info    | Wheel1.Joint1.OutPortA.M[1] = 8.25916e-13
stdout            | info    | Wheel1.Joint1.OutPortA.M[2] = 3.47729e-18
stdout            | info    | Wheel1.Joint1.OutPortA.M[3] = 0.02
stdout            | info    | Wheel1.Joint1.OutPortA.P[1] = 2
stdout            | info    | Wheel1.Joint1.OutPortA.P[2] = 1
stdout            | info    | Wheel1.Joint1.OutPortA.P[3] = 0.707107
stdout            | info    | Wheel1.Joint1.OutPortB.P[1] = 2
stdout            | info    | Wheel1.Joint1.OutPortB.P[2] = 1
stdout            | info    | Wheel1.Joint1.OutPortB.P[3] = -0.707107
stdout            | info    | Wheel1.Joint1.vB[1] = -0.0707107
stdout            | info    | Wheel1.Joint1.vB[2] = -0.282843
stdout            | info    | Wheel1.Joint1.vB[3] = -0.2
stdout            | info    | Wheel1.Joint2.InPortA.T[1,1] = -2.22045e-16
stdout            | info    | Wheel1.Joint2.InPortA.T[1,2] = -2.46519e-32
stdout            | info    | Wheel1.Joint2.InPortA.T[1,3] = 1
stdout            | info    | Wheel1.Joint2.InPortA.T[2,1] = 1.22465e-16
stdout            | info    | Wheel1.Joint2.InPortA.T[2,2] = -1
stdout            | info    | Wheel1.Joint2.InPortA.T[2,3] = 0
stdout            | info    | Wheel1.Joint2.InPortA.T[3,1] = 1
stdout            | info    | Wheel1.Joint2.InPortA.T[3,2] = 1.22465e-16
stdout            | info    | Wheel1.Joint2.InPortA.T[3,3] = 2.22045e-16
stdout            | info    | Wheel1.Joint2.InPortA.a[1] = -0.0482843
stdout            | info    | Wheel1.Joint2.InPortA.a[2] = -0.0282843
stdout            | info    | Wheel1.Joint2.InPortA.a[3] = -1.06151e-12
stdout            | info    | Wheel1.Joint2.InPortA.epsilon[1] = 8.24473e-13
stdout            | info    | Wheel1.Joint2.InPortA.epsilon[2] = 7.07211e-13
stdout            | info    | Wheel1.Joint2.InPortA.epsilon[3] = -2.28983e-16
stdout            | info    | Wheel1.Joint2.InPortA.omega[1] = -0.2
stdout            | info    | Wheel1.Joint2.InPortA.omega[2] = 0.1
stdout            | info    | Wheel1.Joint2.InPortA.omega[3] = -4.44089e-17
stdout            | info    | Wheel1.Joint2.InPortA.r[1] = 2
stdout            | info    | Wheel1.Joint2.InPortA.r[2] = 1.70711
stdout            | info    | Wheel1.Joint2.InPortA.r[3] = 8.65956e-17
stdout            | info    | Wheel1.Joint2.InPortA.v[1] = 2.27423e-17
stdout            | info    | Wheel1.Joint2.InPortA.v[2] = -0.141421
stdout            | info    | Wheel1.Joint2.InPortA.v[3] = -0.341421
stdout            | info    | Wheel1.Joint2.InPortB.T[1,1] = 2.22045e-16
stdout            | info    | Wheel1.Joint2.InPortB.T[1,2] = 0
stdout            | info    | Wheel1.Joint2.InPortB.T[1,3] = 1
stdout            | info    | Wheel1.Joint2.InPortB.T[2,1] = 0
stdout            | info    | Wheel1.Joint2.InPortB.T[2,2] = 1
stdout            | info    | Wheel1.Joint2.InPortB.T[2,3] = 0
stdout            | info    | Wheel1.Joint2.InPortB.T[3,1] = -1
stdout            | info    | Wheel1.Joint2.InPortB.T[3,2] = 0
stdout            | info    | Wheel1.Joint2.InPortB.T[3,3] = 2.22045e-16
stdout            | info    | Wheel1.Joint2.InPortB.a[1] = -0.02
stdout            | info    | Wheel1.Joint2.InPortB.a[2] = -8.88178e-16
stdout            | info    | Wheel1.Joint2.InPortB.a[3] = -1.64574e-12
stdout            | info    | Wheel1.Joint2.InPortB.epsilon[1] = 8.24469e-13
stdout            | info    | Wheel1.Joint2.InPortB.epsilon[2] = 7.07214e-13
stdout            | info    | Wheel1.Joint2.InPortB.epsilon[3] = 0.02
stdout            | info    | Wheel1.Joint2.InPortB.omega[1] = -0.2
stdout            | info    | Wheel1.Joint2.InPortB.omega[2] = 0.1
stdout            | info    | Wheel1.Joint2.InPortB.omega[3] = -4.44089e-17
stdout            | info    | Wheel1.Joint2.InPortB.r[1] = 2
stdout            | info    | Wheel1.Joint2.InPortB.r[2] = 1
stdout            | info    | Wheel1.Joint2.InPortB.r[3] = 0
stdout            | info    | Wheel1.Joint2.InPortB.v[1] = 0
stdout            | info    | Wheel1.Joint2.InPortB.v[2] = -0.141421
stdout            | info    | Wheel1.Joint2.InPortB.v[3] = -0.2
stdout            | info    | Wheel1.Joint2.OutPortA.F[1] = -0.0482843
stdout            | info    | Wheel1.Joint2.OutPortA.F[2] = 0.971716
stdout            | info    | Wheel1.Joint2.OutPortA.F[3] = -1.06151e-12
stdout            | info    | Wheel1.Joint2.OutPortA.M[1] = 8.25847e-13
stdout            | info    | Wheel1.Joint2.OutPortA.M[2] = 7.07212e-13
stdout            | info    | Wheel1.Joint2.OutPortA.M[3] = -1.7835e-17
stdout            | info    | Wheel1.Joint2.OutPortA.P[1] = 2
stdout            | info    | Wheel1.Joint2.OutPortA.P[2] = 1.70711
stdout            | info    | Wheel1.Joint2.OutPortA.P[3] = 8.65956e-17
stdout            | info    | Wheel1.Joint2.OutPortB.P[1] = 2
stdout            | info    | Wheel1.Joint2.OutPortB.P[2] = 1.70711
stdout            | info    | Wheel1.Joint2.OutPortB.P[3] = -8.65956e-17
stdout            | info    | Wheel1.Joint2.vB[1] = 2.27423e-17
stdout            | info    | Wheel1.Joint2.vB[2] = -0.141421
stdout            | info    | Wheel1.Joint2.vB[3] = -0.341421
stdout            | info    | Wheel1.Joint3.InPortA.T[1,1] = 0
stdout            | info    | Wheel1.Joint3.InPortA.T[1,2] = 2.22045e-16
stdout            | info    | Wheel1.Joint3.InPortA.T[1,3] = 1
stdout            | info    | Wheel1.Joint3.InPortA.T[2,1] = -1
stdout            | info    | Wheel1.Joint3.InPortA.T[2,2] = -2.22045e-16
stdout            | info    | Wheel1.Joint3.InPortA.T[2,3] = 0
stdout            | info    | Wheel1.Joint3.InPortA.T[3,1] = 2.22045e-16
stdout            | info    | Wheel1.Joint3.InPortA.T[3,2] = -1
stdout            | info    | Wheel1.Joint3.InPortA.T[3,3] = 2.22045e-16
stdout            | info    | Wheel1.Joint3.InPortA.a[1] = -0.02
stdout            | info    | Wheel1.Joint3.InPortA.a[2] = -5.84088e-13
stdout            | info    | Wheel1.Joint3.InPortA.a[3] = -0.0353553
stdout            | info    | Wheel1.Joint3.InPortA.epsilon[1] = 8.24468e-13
stdout            | info    | Wheel1.Joint3.InPortA.epsilon[2] = 3.87135e-18
stdout            | info    | Wheel1.Joint3.InPortA.epsilon[3] = 0.02
stdout            | info    | Wheel1.Joint3.InPortA.omega[1] = -0.2
stdout            | info    | Wheel1.Joint3.InPortA.omega[2] = 0.1
stdout            | info    | Wheel1.Joint3.InPortA.omega[3] = -4.82437e-17
stdout            | info    | Wheel1.Joint3.InPortA.r[1] = 2
stdout            | info    | Wheel1.Joint3.InPortA.r[2] = 1
stdout            | info    | Wheel1.Joint3.InPortA.r[3] = -0.707107
stdout            | info    | Wheel1.Joint3.InPortA.v[1] = 0.0707107
stdout            | info    | Wheel1.Joint3.InPortA.v[2] = 0
stdout            | info    | Wheel1.Joint3.InPortA.v[3] = -0.2
stdout            | info    | Wheel1.Joint3.InPortB.T[1,1] = 2.22045e-16
stdout            | info    | Wheel1.Joint3.InPortB.T[1,2] = 0
stdout            | info    | Wheel1.Joint3.InPortB.T[1,3] = 1
stdout            | info    | Wheel1.Joint3.InPortB.T[2,1] = 0
stdout            | info    | Wheel1.Joint3.InPortB.T[2,2] = 1
stdout            | info    | Wheel1.Joint3.InPortB.T[2,3] = 0
stdout            | info    | Wheel1.Joint3.InPortB.T[3,1] = -1
stdout            | info    | Wheel1.Joint3.InPortB.T[3,2] = 0
stdout            | info    | Wheel1.Joint3.InPortB.T[3,3] = 2.22045e-16
stdout            | info    | Wheel1.Joint3.InPortB.a[1] = -0.02
stdout            | info    | Wheel1.Joint3.InPortB.a[2] = -8.88178e-16
stdout            | info    | Wheel1.Joint3.InPortB.a[3] = -1.64574e-12
stdout            | info    | Wheel1.Joint3.InPortB.epsilon[1] = 8.24469e-13
