stdout            | warning | The default linear solver fails, the fallback solver with total pivoting is started at time 0.000000. That might raise performance issues, for more information use -lv LOG_LS.
stdout            | info    | Wheel3.Joint3.nAi[2] = -1
stdout            | info    | Wheel3.Joint3.nAi[3] = -1.11022e-16
stdout            | info    | Wheel3.Joint3.omegar[1] = -2.77556e-17
stdout            | info    | Wheel3.Joint3.omegar[2] = 0
stdout            | info    | Wheel3.Joint3.omegar[3] = 2.77556e-17
stdout            | info    | Wheel3.Joint3.vA[1] = 0.13785
stdout            | info    | Wheel3.Joint3.vA[2] = -3.84593e-17
stdout            | info    | Wheel3.Joint3.vA[3] = 0.161237
stdout            | info    | Wheel3.Roller0.F[1] = -0.00414214
stdout            | info    | Wheel3.Roller0.F[2] = 0.0282843
stdout            | info    | Wheel3.Roller0.F[3] = 0.00717439
stdout            | info    | Wheel3.Roller0.M[1] = 9.98824e-12
stdout            | info    | Wheel3.Roller0.M[2] = -3.16846e-13
stdout            | info    | Wheel3.Roller0.M[3] = 5.38271e-12
stdout            | info    | Wheel3.Roller0.T[1,1] = 0.866025
stdout            | info    | Wheel3.Roller0.T[1,2] = -0
stdout            | info    | Wheel3.Roller0.T[1,3] = -0.5
stdout            | info    | Wheel3.Roller0.T[2,1] = 0
stdout            | info    | Wheel3.Roller0.T[2,2] = 1
stdout            | info    | Wheel3.Roller0.T[2,3] = -0
stdout            | info    | Wheel3.Roller0.T[3,1] = 0.5
stdout            | info    | Wheel3.Roller0.T[3,2] = 0
stdout            | info    | Wheel3.Roller0.T[3,3] = 0.866025
stdout            | info    | Wheel3.Roller0.a[1] = -0.00414214
stdout            | info    | Wheel3.Roller0.a[2] = 0.0282843
stdout            | info    | Wheel3.Roller0.a[3] = 0.00717439
stdout            | info    | Wheel3.Roller0.epsilon[1] = 1.13414e-11
stdout            | info    | Wheel3.Roller0.epsilon[2] = -3.16846e-13
stdout            | info    | Wheel3.Roller0.epsilon[3] = -3.32556e-13
stdout            | info    | Wheel3.Roller0.v[1] = 0.0507306
stdout            | info    | Wheel3.Roller0.v[2] = -0.141421
stdout            | info    | Wheel3.Roller0.v[3] = 0.0292893
stdout            | info    | Wheel3.Roller1.F[1] = -0.0206186
stdout            | info    | Wheel3.Roller1.F[2] = -2.34479e-13
stdout            | info    | Wheel3.Roller1.F[3] = -0.0349982
stdout            | info    | Wheel3.Roller1.M[1] = -0.0173205
stdout            | info    | Wheel3.Roller1.M[2] = 3.03319e-18
stdout            | info    | Wheel3.Roller1.M[3] = -0.01
stdout            | info    | Wheel3.Roller1.T[1,1] = 1.11022e-16
stdout            | info    | Wheel3.Roller1.T[1,2] = -0.866025
stdout            | info    | Wheel3.Roller1.T[1,3] = -0.5
stdout            | info    | Wheel3.Roller1.T[2,1] = 1
stdout            | info    | Wheel3.Roller1.T[2,2] = 1.11022e-16
stdout            | info    | Wheel3.Roller1.T[2,3] = 0
stdout            | info    | Wheel3.Roller1.T[3,1] = 1.11022e-16
stdout            | info    | Wheel3.Roller1.T[3,2] = -0.5
stdout            | info    | Wheel3.Roller1.T[3,3] = 0.866025
stdout            | info    | Wheel3.Roller1.a[1] = -0.0206186
stdout            | info    | Wheel3.Roller1.a[2] = -2.34479e-13
stdout            | info    | Wheel3.Roller1.a[3] = -0.0349982
stdout            | info    | Wheel3.Roller1.epsilon[1] = 2.17724e-18
stdout            | info    | Wheel3.Roller1.epsilon[2] = 0.02
stdout            | info    | Wheel3.Roller1.epsilon[3] = -3.32281e-13
stdout            | info    | Wheel3.Roller1.v[1] = 0.20856
stdout            | info    | Wheel3.Roller1.v[2] = -0.282843
stdout            | info    | Wheel3.Roller1.v[3] = 0.0387628
stdout            | info    | Wheel3.Roller2.F[1] = 0.0241421
stdout            | info    | Wheel3.Roller2.F[2] = -0.0282843
stdout            | info    | Wheel3.Roller2.F[3] = -0.0418154
stdout            | info    | Wheel3.Roller2.M[1] = 1.6824e-13
stdout            | info    | Wheel3.Roller2.M[2] = -3.16851e-13
stdout            | info    | Wheel3.Roller2.M[3] = -2.88063e-13
stdout            | info    | Wheel3.Roller2.T[1,1] = -0.866025
stdout            | info    | Wheel3.Roller2.T[1,2] = -1.06058e-16
stdout            | info    | Wheel3.Roller2.T[1,3] = -0.5
stdout            | info    | Wheel3.Roller2.T[2,1] = 1.22465e-16
stdout            | info    | Wheel3.Roller2.T[2,2] = -1
stdout            | info    | Wheel3.Roller2.T[2,3] = 0
stdout            | info    | Wheel3.Roller2.T[3,1] = -0.5
stdout            | info    | Wheel3.Roller2.T[3,2] = -6.12323e-17
stdout            | info    | Wheel3.Roller2.T[3,3] = 0.866025
stdout            | info    | Wheel3.Roller2.a[1] = 0.0241421
stdout            | info    | Wheel3.Roller2.a[2] = -0.0282843
stdout            | info    | Wheel3.Roller2.a[3] = -0.0418154
stdout            | info    | Wheel3.Roller2.epsilon[1] = 6.27654e-16
stdout            | info    | Wheel3.Roller2.epsilon[2] = 3.16851e-13
stdout            | info    | Wheel3.Roller2.epsilon[3] = -3.31806e-13
stdout            | info    | Wheel3.Roller2.v[1] = 0.29568
stdout            | info    | Wheel3.Roller2.v[2] = -0.141421
stdout            | info    | Wheel3.Roller2.v[3] = 0.170711
stdout            | info    | Wheel3.Roller3.F[1] = 0.0406186
stdout            | info    | Wheel3.Roller3.F[2] = 2.34479e-13
stdout            | info    | Wheel3.Roller3.F[3] = 0.000357161
stdout            | info    | Wheel3.Roller3.M[1] = -0.0173205
stdout            | info    | Wheel3.Roller3.M[2] = 4.58803e-18
stdout            | info    | Wheel3.Roller3.M[3] = -0.01
stdout            | info    | Wheel3.Roller3.T[1,1] = -1.11022e-16
stdout            | info    | Wheel3.Roller3.T[1,2] = 0.866025
stdout            | info    | Wheel3.Roller3.T[1,3] = -0.5
stdout            | info    | Wheel3.Roller3.T[2,1] = -1
stdout            | info    | Wheel3.Roller3.T[2,2] = -1.11022e-16
stdout            | info    | Wheel3.Roller3.T[2,3] = 0
stdout            | info    | Wheel3.Roller3.T[3,1] = -1.11022e-16
stdout            | info    | Wheel3.Roller3.T[3,2] = 0.5
stdout            | info    | Wheel3.Roller3.T[3,3] = 0.866025
stdout            | info    | Wheel3.Roller3.a[1] = 0.0406186
stdout            | info    | Wheel3.Roller3.a[2] = 2.34479e-13
stdout            | info    | Wheel3.Roller3.a[3] = 0.000357161
stdout            | info    | Wheel3.Roller3.epsilon[1] = -3.09276e-19
stdout            | info    | Wheel3.Roller3.epsilon[2] = -0.02
stdout            | info    | Wheel3.Roller3.epsilon[3] = -3.32265e-13
stdout            | info    | Wheel3.Roller3.v[1] = 0.13785
stdout            | info    | Wheel3.Roller3.v[2] = -3.84593e-17
stdout            | info    | Wheel3.Roller3.v[3] = 0.161237
stdout            | info    | Wheel3.Wheel.F[1] = 0.01
stdout            | info    | Wheel3.Wheel.F[2] = 4.44089e-16
stdout            | info    | Wheel3.Wheel.F[3] = -0.0173205
stdout            | info    | Wheel3.Wheel.M[1] = -0.0173205
stdout            | info    | Wheel3.Wheel.M[2] = -3.16846e-13
stdout            | info    | Wheel3.Wheel.M[3] = -0.01
stdout            | info    | Wheel3.Wheel.T[1,1] = 0.866025
stdout            | info    | Wheel3.Wheel.T[1,2] = -0
stdout            | info    | Wheel3.Wheel.T[1,3] = -0.5
stdout            | info    | Wheel3.Wheel.T[2,1] = 0
stdout            | info    | Wheel3.Wheel.T[2,2] = 1
stdout            | info    | Wheel3.Wheel.T[2,3] = -0
stdout            | info    | Wheel3.Wheel.T[3,1] = 0.5
stdout            | info    | Wheel3.Wheel.T[3,2] = 0
stdout            | info    | Wheel3.Wheel.T[3,3] = 0.866025
stdout            | info    | Wheel3.Wheel.a[1] = 0.01
stdout            | info    | Wheel3.Wheel.a[2] = 4.44089e-16
stdout            | info    | Wheel3.Wheel.a[3] = -0.0173205
stdout            | info    | Wheel3.Wheel.epsilon[1] = -0.02
stdout            | info    | Wheel3.Wheel.epsilon[2] = -3.16846e-13
stdout            | info    | Wheel3.Wheel.epsilon[3] = -3.31801e-13
stdout            | info    | Wheel3.Wheel.v[2] = -0.141421
stdout            | info    | Wheel3.w[1] = 0
stdout            | info    | Wheel3.w[2] = -0.707107
stdout            | info    | Wheel3.w[3] = 0
stdout            | info    | _omega1 = 0.223607
stdout            | info    | _omega2 = 0.223607
stdout            | info    | _omega3 = 0.223607
stdout            | info    | Joint1.InPortA.T[1,1] = 2.22045e-16
stdout            | info    | Joint1.InPortA.T[1,2] = 0
stdout            | info    | Joint1.InPortA.T[1,3] = 1
stdout            | info    | Joint1.InPortA.T[2,1] = 0
stdout            | info    | Joint1.InPortA.T[2,2] = 1
stdout            | info    | Joint1.InPortA.T[2,3] = 0
stdout            | info    | Joint1.InPortA.T[3,1] = -1
stdout            | info    | Joint1.InPortA.T[3,2] = 0
stdout            | info    | Joint1.InPortA.T[3,3] = 2.22045e-16
stdout            | info    | Joint1.InPortA.a[1] = -0.02
stdout            | info    | Joint1.InPortA.a[2] = -8.88178e-16
stdout            | info    | Joint1.InPortA.a[3] = -9.85403e-13
stdout            | info    | Joint1.InPortA.r[1] = 2
stdout            | info    | Joint1.InPortA.r[2] = 1
stdout            | info    | Joint1.InPortA.r[3] = 0
stdout            | info    | Joint1.InPortA.v[1] = 0
stdout            | info    | Joint1.InPortA.v[2] = -0.141421
stdout            | info    | Joint1.InPortA.v[3] = -0.2
stdout            | info    | Joint1.InPortB.T[1,1] = 1
stdout            | info    | Joint1.InPortB.T[1,2] = 0
stdout            | info    | Joint1.InPortB.T[1,3] = 0
stdout            | info    | Joint1.InPortB.T[2,1] = 0
stdout            | info    | Joint1.InPortB.T[2,2] = 1
stdout            | info    | Joint1.InPortB.T[2,3] = 0
stdout            | info    | Joint1.InPortB.T[3,1] = 0
stdout            | info    | Joint1.InPortB.T[3,2] = 0
stdout            | info    | Joint1.InPortB.T[3,3] = 1
stdout            | info    | Joint1.InPortB.a[1] = 2.86808e-12
stdout            | info    | Joint1.InPortB.a[2] = 3.10862e-16
stdout            | info    | Joint1.InPortB.a[3] = -1.61906e-12
stdout            | info    | Joint1.InPortB.r[1] = 0
stdout            | info    | Joint1.InPortB.r[2] = 1
stdout            | info    | Joint1.InPortB.r[3] = 0
stdout            | info    | Joint1.InPortB.v[1] = 0
stdout            | info    | Joint1.InPortB.v[2] = -0.141421
stdout            | info    | Joint1.InPortB.v[3] = 0
stdout            | info    | Joint1.OutPortA.P[1] = 2
stdout            | info    | Joint1.OutPortA.P[2] = 1
stdout            | info    | Joint1.OutPortA.P[3] = 0
stdout            | info    | Joint1.OutPortB.F[1] = 0.1
stdout            | info    | Joint1.OutPortB.F[2] = 3.33333
stdout            | info    | Joint1.OutPortB.F[3] = -8.55423e-13
stdout            | info    | Joint1.OutPortB.M[1] = 1.8766e-17
stdout            | info    | Joint1.OutPortB.M[2] = 1.2674e-12
stdout            | info    | Joint1.OutPortB.M[3] = -0.1
stdout            | info    | Joint1.OutPortB.P[1] = 2
stdout            | info    | Joint1.OutPortB.P[2] = 1
stdout            | info    | Joint1.OutPortB.P[3] = 0
stdout            | info    | Joint1.vB[1] = 0
stdout            | info    | Joint1.vB[2] = -0.141421
stdout            | info    | Joint1.vB[3] = -0.2
stdout            | info    | Joint2.InPortA.T[1,1] = -0.866025
stdout            | info    | Joint2.InPortA.T[1,2] = 0
stdout            | info    | Joint2.InPortA.T[1,3] = -0.5
stdout            | info    | Joint2.InPortA.T[2,1] = 0
stdout            | info    | Joint2.InPortA.T[2,2] = 1
stdout            | info    | Joint2.InPortA.T[2,3] = 0
stdout            | info    | Joint2.InPortA.T[3,1] = 0.5
stdout            | info    | Joint2.InPortA.T[3,2] = 0
stdout            | info    | Joint2.InPortA.T[3,3] = -0.866025
stdout            | info    | Joint2.InPortA.a[1] = 0.01
stdout            | info    | Joint2.InPortA.a[2] = 0
stdout            | info    | Joint2.InPortA.a[3] = 0.0173205
stdout            | info    | Joint2.InPortA.r[1] = -1
stdout            | info    | Joint2.InPortA.r[2] = 1
stdout            | info    | Joint2.InPortA.r[3] = -1.73205
stdout            | info    | Joint2.InPortA.v[1] = -0.173205
stdout            | info    | Joint2.InPortA.v[2] = -0.141421
stdout            | info    | Joint2.InPortA.v[3] = 0.1
stdout            | info    | Joint2.InPortB.T[1,1] = 1
stdout            | info    | Joint2.InPortB.T[1,2] = 0
stdout            | info    | Joint2.InPortB.T[1,3] = 0
stdout            | info    | Joint2.InPortB.T[2,1] = 0
stdout            | info    | Joint2.InPortB.T[2,2] = 1
stdout            | info    | Joint2.InPortB.T[2,3] = 0
stdout            | info    | Joint2.InPortB.T[3,1] = 0
stdout            | info    | Joint2.InPortB.T[3,2] = 0
stdout            | info    | Joint2.InPortB.T[3,3] = 1
stdout            | info    | Joint2.InPortB.a[1] = 2.86808e-12
stdout            | info    | Joint2.InPortB.a[2] = 3.10862e-16
stdout            | info    | Joint2.InPortB.a[3] = -1.61906e-12
stdout            | info    | Joint2.InPortB.epsilon[1] = -6.73577e-16
stdout            | info    | Joint2.InPortB.epsilon[2] = -3.16846e-13
stdout            | info    | Joint2.InPortB.epsilon[3] = -7.49348e-16
stdout            | info    | Joint2.InPortB.omega[1] = 0
stdout            | info    | Joint2.InPortB.omega[2] = 0.1
stdout            | info    | Joint2.InPortB.omega[3] = 0
stdout            | info    | Joint2.InPortB.r[1] = 0
stdout            | info    | Joint2.InPortB.r[2] = 1
stdout            | info    | Joint2.InPortB.r[3] = 0
stdout            | info    | Joint2.InPortB.v[1] = 0
stdout            | info    | Joint2.InPortB.v[2] = -0.141421
stdout            | info    | Joint2.InPortB.v[3] = 0
stdout            | info    | Joint2.OutPortA.P[1] = -1
stdout            | info    | Joint2.OutPortA.P[2] = 1
stdout            | info    | Joint2.OutPortA.P[3] = -1.73205
stdout            | info    | Joint2.OutPortB.F[1] = -0.05
stdout            | info    | Joint2.OutPortB.F[2] = 3.33333
stdout            | info    | Joint2.OutPortB.F[3] = -0.0866025
stdout            | info    | Joint2.OutPortB.M[1] = -0.0866025
stdout            | info    | Joint2.OutPortB.M[2] = 1.26735e-12
stdout            | info    | Joint2.OutPortB.M[3] = 0.05
stdout            | info    | Joint2.OutPortB.P[1] = -1
stdout            | info    | Joint2.OutPortB.P[2] = 1
stdout            | info    | Joint2.OutPortB.P[3] = -1.73205
stdout            | info    | Joint2.vB[1] = -0.173205
stdout            | info    | Joint2.vB[2] = -0.141421
stdout            | info    | Joint2.vB[3] = 0.1
stdout            | info    | Joint3.InPortA.T[1,1] = 0.866025
stdout            | info    | Joint3.InPortA.T[1,2] = -0
stdout            | info    | Joint3.InPortA.T[1,3] = -0.5
stdout            | info    | Joint3.InPortA.T[2,1] = 0
stdout            | info    | Joint3.InPortA.T[2,2] = 1
stdout            | info    | Joint3.InPortA.T[2,3] = -0
stdout            | info    | Joint3.InPortA.T[3,1] = 0.5
stdout            | info    | Joint3.InPortA.T[3,2] = 0
stdout            | info    | Joint3.InPortA.T[3,3] = 0.866025
stdout            | info    | Joint3.InPortA.a[1] = 0.01
stdout            | info    | Joint3.InPortA.a[2] = 4.44089e-16
stdout            | info    | Joint3.InPortA.a[3] = -0.0173205
stdout            | info    | Joint3.InPortA.r[1] = -1
stdout            | info    | Joint3.InPortA.r[2] = 1
stdout            | info    | Joint3.InPortA.r[3] = 1.73205
stdout            | info    | Joint3.InPortA.v[1] = 0.173205
stdout            | info    | Joint3.InPortA.v[2] = -0.141421
stdout            | info    | Joint3.InPortA.v[3] = 0.1
stdout            | info    | Joint3.InPortB.T[1,1] = 1
stdout            | info    | Joint3.InPortB.T[1,2] = 0
stdout            | info    | Joint3.InPortB.T[1,3] = 0
stdout            | info    | Joint3.InPortB.T[2,1] = 0
stdout            | info    | Joint3.InPortB.T[2,2] = 1
stdout            | info    | Joint3.InPortB.T[2,3] = 0
stdout            | info    | Joint3.InPortB.T[3,1] = 0
stdout            | info    | Joint3.InPortB.T[3,2] = 0
stdout            | info    | Joint3.InPortB.T[3,3] = 1
stdout            | info    | Joint3.InPortB.a[1] = 2.86808e-12
stdout            | info    | Joint3.InPortB.a[2] = 3.10862e-16
stdout            | info    | Joint3.InPortB.a[3] = -1.61906e-12
stdout            | info    | Joint3.InPortB.epsilon[1] = -6.73577e-16
stdout            | info    | Joint3.InPortB.epsilon[2] = -3.16846e-13
stdout            | info    | Joint3.InPortB.epsilon[3] = -7.49348e-16
stdout            | info    | Joint3.InPortB.omega[1] = 0
stdout            | info    | Joint3.InPortB.omega[2] = 0.1
stdout            | info    | Joint3.InPortB.omega[3] = 0
stdout            | info    | Joint3.InPortB.r[1] = 0
stdout            | info    | Joint3.InPortB.r[2] = 1
stdout            | info    | Joint3.InPortB.r[3] = 0
stdout            | info    | Joint3.InPortB.v[1] = 0
stdout            | info    | Joint3.InPortB.v[2] = -0.141421
stdout            | info    | Joint3.InPortB.v[3] = 0
stdout            | info    | Joint3.OutPortA.P[1] = -1
stdout            | info    | Joint3.OutPortA.P[2] = 1
stdout            | info    | Joint3.OutPortA.P[3] = 1.73205
stdout            | info    | Joint3.OutPortB.F[1] = -0.05
stdout            | info    | Joint3.OutPortB.F[2] = 3.33333
stdout            | info    | Joint3.OutPortB.F[3] = 0.0866025
stdout            | info    | Joint3.OutPortB.M[1] = 0.0866025
stdout            | info    | Joint3.OutPortB.M[2] = 1.26739e-12
stdout            | info    | Joint3.OutPortB.M[3] = 0.05
stdout            | info    | Joint3.OutPortB.P[1] = -1
stdout            | info    | Joint3.OutPortB.P[2] = 1
stdout            | info    | Joint3.OutPortB.P[3] = 1.73205
stdout            | info    | Joint3.vB[1] = 0.173205
stdout            | info    | Joint3.vB[2] = -0.141421
stdout            | info    | Joint3.vB[3] = 0.1
stdout            | info    | Platform.InPort.F[1] = 0.1
stdout            | info    | Platform.InPort.F[2] = 3.33333
stdout            | info    | Platform.InPort.F[3] = -8.55423e-13
stdout            | info    | Platform.InPort.M[1] = 1.8766e-17
stdout            | info    | Platform.InPort.M[2] = 1.2674e-12
stdout            | info    | Platform.InPort.M[3] = -0.1
stdout            | info    | Platform.InPort.P[1] = 2
stdout            | info    | Platform.InPort.P[2] = 1
stdout            | info    | Platform.InPort.P[3] = 0
stdout            | info    | Platform.InPort1.F[1] = -0.05
stdout            | info    | Platform.InPort1.F[2] = 3.33333
stdout            | info    | Platform.InPort1.F[3] = -0.0866025
stdout            | info    | Platform.InPort1.M[1] = -0.0866025
stdout            | info    | Platform.InPort1.M[2] = 1.26735e-12
stdout            | info    | Platform.InPort1.M[3] = 0.05
stdout            | info    | Platform.InPort1.P[1] = -1
stdout            | info    | Platform.InPort1.P[2] = 1
stdout            | info    | Platform.InPort1.P[3] = -1.73205
stdout            | info    | Platform.InPort2.F[1] = -0.05
stdout            | info    | Platform.InPort2.F[2] = 3.33333
stdout            | info    | Platform.InPort2.F[3] = 0.0866025
stdout            | info    | Platform.InPort2.M[1] = 0.0866025
stdout            | info    | Platform.InPort2.M[2] = 1.26739e-12
stdout            | info    | Platform.InPort2.M[3] = 0.05
stdout            | info    | Platform.InPort2.P[1] = -1
stdout            | info    | Platform.InPort2.P[2] = 1
stdout            | info    | Platform.InPort2.P[3] = 1.73205
stdout            | info    | Platform.OutPort.T[1,1] = 1
stdout            | info    | Platform.OutPort.T[1,2] = 0
stdout            | info    | Platform.OutPort.T[1,3] = 0
stdout            | info    | Platform.OutPort.T[2,1] = 0
stdout            | info    | Platform.OutPort.T[2,2] = 1
stdout            | info    | Platform.OutPort.T[2,3] = 0
stdout            | info    | Platform.OutPort.T[3,1] = 0
stdout            | info    | Platform.OutPort.T[3,2] = 0
stdout            | info    | Platform.OutPort.T[3,3] = 1
stdout            | info    | Platform.OutPort.a[1] = 2.86808e-12
stdout            | info    | Platform.OutPort.a[2] = 3.10862e-16
stdout            | info    | Platform.OutPort.a[3] = -1.61906e-12
stdout            | info    | Platform.OutPort.epsilon[1] = -6.73577e-16
stdout            | info    | Platform.OutPort.epsilon[2] = -3.16846e-13
stdout            | info    | Platform.OutPort.epsilon[3] = -7.49348e-16
stdout            | info    | Platform.OutPort.omega[1] = 0
stdout            | info    | Platform.OutPort.omega[2] = 0.1
stdout            | info    | Platform.OutPort.omega[3] = 0
stdout            | info    | Platform.OutPort.r[1] = 0
stdout            | info    | Platform.OutPort.r[2] = 1
stdout            | info    | Platform.OutPort.r[3] = 0
stdout            | info    | Platform.OutPort.v[1] = 0
stdout            | info    | Platform.OutPort.v[2] = -0.141421
stdout            | info    | Platform.OutPort.v[3] = 0
stdout            | info    | Wheel1.Contact0.InPortA.T[1,1] = 1
stdout            | info    | Wheel1.Contact0.InPortA.T[1,2] = 0
stdout            | info    | Wheel1.Contact0.InPortA.T[1,3] = 0
stdout            | info    | Wheel1.Contact0.InPortA.T[2,1] = 0
stdout            | info    | Wheel1.Contact0.InPortA.T[2,2] = 1
stdout            | info    | Wheel1.Contact0.InPortA.T[2,3] = 0
stdout            | info    | Wheel1.Contact0.InPortA.T[3,1] = 0
stdout            | info    | Wheel1.Contact0.InPortA.T[3,2] = 0
stdout            | info    | Wheel1.Contact0.InPortA.T[3,3] = 1
stdout            | info    | Wheel1.Contact0.InPortA.a[1] = 0
stdout            | info    | Wheel1.Contact0.InPortA.a[2] = 0
stdout            | info    | Wheel1.Contact0.InPortA.a[3] = 0
stdout            | info    | Wheel1.Contact0.InPortA.epsilon[1] = 0
stdout            | info    | Wheel1.Contact0.InPortA.epsilon[2] = 0
stdout            | info    | Wheel1.Contact0.InPortA.epsilon[3] = 0
stdout            | info    | Wheel1.Contact0.InPortA.omega[1] = 0
stdout            | info    | Wheel1.Contact0.InPortA.omega[2] = 0
stdout            | info    | Wheel1.Contact0.InPortA.omega[3] = 0
stdout            | info    | Wheel1.Contact0.InPortA.r[1] = 0
stdout            | info    | Wheel1.Contact0.InPortA.r[2] = 0
stdout            | info    | Wheel1.Contact0.InPortA.r[3] = 0
stdout            | info    | Wheel1.Contact0.InPortA.v[1] = 0
stdout            | info    | Wheel1.Contact0.InPortA.v[2] = 0
stdout            | info    | Wheel1.Contact0.InPortA.v[3] = 0
stdout            | info    | Wheel1.Contact0.InPortB.T[1,1] = 2.22045e-16
stdout            | info    | Wheel1.Contact0.InPortB.T[1,2] = 0
stdout            | info    | Wheel1.Contact0.InPortB.T[1,3] = 1
stdout            | info    | Wheel1.Contact0.InPortB.T[2,1] = 0
stdout            | info    | Wheel1.Contact0.InPortB.T[2,2] = 1
stdout            | info    | Wheel1.Contact0.InPortB.T[2,3] = 0
stdout            | info    | Wheel1.Contact0.InPortB.T[3,1] = -1
stdout            | info    | Wheel1.Contact0.InPortB.T[3,2] = 0
stdout            | info    | Wheel1.Contact0.InPortB.T[3,3] = 2.22045e-16
stdout            | info    | Wheel1.Contact0.InPortB.a[1] = 0.00828427
stdout            | info    | Wheel1.Contact0.InPortB.a[2] = 0.0282843
stdout            | info    | Wheel1.Contact0.InPortB.a[3] = -1.56924e-12
stdout            | info    | Wheel1.Contact0.InPortB.r[1] = 2
stdout            | info    | Wheel1.Contact0.InPortB.r[2] = 0.292893
stdout            | info    | Wheel1.Contact0.InPortB.r[3] = 0
stdout            | info    | Wheel1.Contact0.InPortB.v[1] = -3.14018e-17
stdout            | info    | Wheel1.Contact0.InPortB.v[2] = -0.141421
stdout            | info    | Wheel1.Contact0.InPortB.v[3] = -0.0585786
stdout            | info    | Wheel1.Contact0.OutPortA.F[1] = -3.70074e-11
stdout            | info    | Wheel1.Contact0.OutPortA.F[2] = -8.33333
stdout            | info    | Wheel1.Contact0.OutPortA.F[3] = 5.78241e-12
stdout            | info    | Wheel1.Contact0.OutPortA.P[1] = 2
stdout            | info    | Wheel1.Contact0.OutPortA.P[2] = 0
stdout            | info    | Wheel1.Contact0.OutPortA.P[3] = 0
stdout            | info    | Wheel1.Contact0.OutPortB.P[1] = 2
stdout            | info    | Wheel1.Contact0.OutPortB.P[2] = 0
stdout            | info    | Wheel1.Contact0.OutPortB.P[3] = 0
stdout            | info    | Wheel1.Contact0.n1k[1] = 1
stdout            | info    | Wheel1.Contact0.n1k[2] = 0
stdout            | info    | Wheel1.Contact0.n1k[3] = 2.22045e-16
stdout            | info    | Wheel1.Contact0.rA[1] = 2
stdout            | info    | Wheel1.Contact0.rA[3] = 0
stdout            | info    | Wheel1.Contact0.vB[1] = -4.44089e-17
stdout            | info    | Wheel1.Contact0.vB[2] = -0.141421
stdout            | info    | Wheel1.Contact0.vB[3] = 6.93889e-18
stdout            | info    | Wheel1.Contact1.InPortA.T[1,1] = 1
stdout            | info    | Wheel1.Contact1.InPortA.T[1,2] = 0
stdout            | info    | Wheel1.Contact1.InPortA.T[1,3] = 0
stdout            | info    | Wheel1.Contact1.InPortA.T[2,1] = 0
stdout            | info    | Wheel1.Contact1.InPortA.T[2,2] = 1
stdout            | info    | Wheel1.Contact1.InPortA.T[2,3] = 0
stdout            | info    | Wheel1.Contact1.InPortA.T[3,1] = 0
stdout            | info    | Wheel1.Contact1.InPortA.T[3,2] = 0
stdout            | info    | Wheel1.Contact1.InPortA.T[3,3] = 1
stdout            | info    | Wheel1.Contact1.InPortA.a[1] = 0
stdout            | info    | Wheel1.Contact1.InPortA.a[2] = 0
stdout            | info    | Wheel1.Contact1.InPortA.a[3] = 0
stdout            | info    | Wheel1.Contact1.InPortA.epsilon[1] = 0
stdout            | info    | Wheel1.Contact1.InPortA.epsilon[2] = 0
stdout            | info    | Wheel1.Contact1.InPortA.epsilon[3] = 0
stdout            | info    | Wheel1.Contact1.InPortA.omega[1] = 0
stdout            | info    | Wheel1.Contact1.InPortA.omega[2] = 0
stdout            | info    | Wheel1.Contact1.InPortA.omega[3] = 0
stdout            | info    | Wheel1.Contact1.InPortA.r[1] = 0
stdout            | info    | Wheel1.Contact1.InPortA.r[2] = 0
stdout            | info    | Wheel1.Contact1.InPortA.r[3] = 0
stdout            | info    | Wheel1.Contact1.InPortA.v[1] = 0
stdout            | info    | Wheel1.Contact1.InPortA.v[2] = 0
stdout            | info    | Wheel1.Contact1.InPortA.v[3] = 0
stdout            | info    | Wheel1.Contact1.InPortB.T[1,1] = 0
stdout            | info    | Wheel1.Contact1.InPortB.T[1,2] = -2.22045e-16
stdout            | info    | Wheel1.Contact1.InPortB.T[1,3] = 1
stdout            | info    | Wheel1.Contact1.InPortB.T[2,1] = 1
stdout            | info    | Wheel1.Contact1.InPortB.T[2,2] = 2.22045e-16
stdout            | info    | Wheel1.Contact1.InPortB.T[2,3] = 0
stdout            | info    | Wheel1.Contact1.InPortB.T[3,1] = -2.22045e-16
stdout            | info    | Wheel1.Contact1.InPortB.T[3,2] = 1
stdout            | info    | Wheel1.Contact1.InPortB.T[3,3] = 2.22045e-16
stdout            | info    | Wheel1.Contact1.InPortB.a[1] = -0.02
stdout            | info    | Wheel1.Contact1.InPortB.a[2] = 5.84421e-13
stdout            | info    | Wheel1.Contact1.InPortB.a[3] = 0.0353553
stdout            | info    | Wheel1.Contact1.InPortB.r[1] = 2
stdout            | info    | Wheel1.Contact1.InPortB.r[2] = 1
stdout            | info    | Wheel1.Contact1.InPortB.r[3] = 0.707107
stdout            | info    | Wheel1.Contact1.InPortB.v[1] = -0.0707107
stdout            | info    | Wheel1.Contact1.InPortB.v[2] = -0.282843
stdout            | info    | Wheel1.Contact1.InPortB.v[3] = -0.2
stdout            | info    | Wheel1.Contact1.OutPortA.F[1] = -0
stdout            | info    | Wheel1.Contact1.OutPortA.F[2] = -0
stdout            | info    | Wheel1.Contact1.OutPortA.F[3] = -0
stdout            | info    | Wheel1.Contact1.OutPortA.P[1] = 2
stdout            | info    | Wheel1.Contact1.OutPortA.P[2] = 0
stdout            | info    | Wheel1.Contact1.OutPortA.P[3] = 0.707107
stdout            | info    | Wheel1.Contact1.OutPortB.P[1] = 2
